[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-26 15:31:37] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-26 15:31:41] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-26 15:31:41] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-26 15:31:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097\
[2024-12-26 15:31:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:31] [class-ss-page.php:119] Checking Content Identical:88554850006afe6f44bfd1b943726e3d40d08224===. Value: FALSE
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-12-26 15:33:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 631
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774bd0556-kEOY9a.tmp
[2024-12-26 15:33:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=544
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=544
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:103] Filesize: 5788 bytes
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774bd0556-kEOY9a.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:31] [class-ss-page.php:119] Checking Content Identical:e48f92df232525fab2e030c6bec27a0d5ed9ecfb===. Value: FALSE
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-12-26 15:33:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 631
[2024-12-26 15:33:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774beeaeb-9362kc.tmp
[2024-12-26 15:33:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=545
[2024-12-26 15:33:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=545
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 6146 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/placeholder.png
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774beeaeb-9362kc.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:0897f3db9a66f710a4975dbdcc5fed765b62be0f===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-12-26 15:33:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 631
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774c121c1-yh2vtg.tmp
[2024-12-26 15:33:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=546
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=546
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 9520 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774c121c1-yh2vtg.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:f50e64eab81ee0a994fe80ab8822741014f30bd6===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-12-26 15:33:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 631
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774c2c8aa-2KhhAC.tmp
[2024-12-26 15:33:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=547
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=547
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774c2c8aa-2KhhAC.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:a458ddd7cc05a82885c5ec01e29620de89dd3fb6===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-12-26 15:33:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 631
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774c4cf35-dZyd8d.tmp
[2024-12-26 15:33:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=548
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=548
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 162 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774c4cf35-dZyd8d.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:cfb85dddb87c1abac4bced53c1c4979e99cf762e===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-12-26 15:33:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 631
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774c6804d-XeE08L.tmp
[2024-12-26 15:33:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=549
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=549
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 315 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774c6804d-XeE08L.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:84dab387a5b70ba31a21c78f493c98ee8e75cf64===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-12-26 15:33:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 631
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d774c80f9d-RCg5bj.tmp
[2024-12-26 15:33:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=550
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=550
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:103] Filesize: 288 bytes
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book.svg
[2024-12-26 15:33:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d774c80f9d-RCg5bj.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:32] [class-ss-page.php:119] Checking Content Identical:c22da13ab6e0a77a1eb7bfa88ddd8cd0080318c3===. Value: FALSE
[2024-12-26 15:33:32] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 500 of 631 pages/files
[2024-12-26 15:33:32] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-26 15:33:36] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-26 15:33:36] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-26 15:33:36] [class-ss-fetch-urls-task.php:69] Total pages: 631; Pages remaining: 81
[2024-12-26 15:33:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-12-26 15:33:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 631
[2024-12-26 15:33:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d7750c7f97-WxWVHJ.tmp
[2024-12-26 15:33:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=551
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=551
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:103] Filesize: 1252 bytes
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-12-26 15:33:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d7750c7f97-WxWVHJ.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:e8100b941ebe36c96132fa8241e897bb5947c1e6===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77510e681-KyKr7W.tmp
[2024-12-26 15:33:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=552
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=552
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:103] Filesize: 1193 bytes
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77510e681-KyKr7W.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:16328400ad1acb9a5d9165010c7c09eaa385d575===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77512bbe9-Rv0Fc5.tmp
[2024-12-26 15:33:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=553
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=553
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:103] Filesize: 215 bytes
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77512bbe9-Rv0Fc5.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:157093885485eb1f089312d04d01ae56622ff1a9===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d775146674-UAtLQp.tmp
[2024-12-26 15:33:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=554
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=554
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:103] Filesize: 234 bytes
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d775146674-UAtLQp.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:cd59038548a87f8a043947ac9c0e5dc4242b3595===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d775163687-ML3G1q.tmp
[2024-12-26 15:33:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=555
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=555
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:103] Filesize: 213 bytes
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d775163687-ML3G1q.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:92acee6c2a12fb3d0394d0adae67a027d6f319c2===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d77517d968-ksr9v0.tmp
[2024-12-26 15:33:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=556
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=556
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/676d77517d968-ksr9v0.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1735227097/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-26 15:33:37] [class-ss-page.php:119] Checking Content Identical:6cf298ae2fc0a8e1517aa14671125dfd991450fd===. Value: FALSE
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-12-26 15:33:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 631
[2024-12-26 15:33:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-26 15:33:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/676d775196d88-aX59W5.tmp
